"id","marketSlug","detectedAt","eventType","severity","detail","is_true_positive","verification_notes"
"417","presidential-election-winner-2024","2024-07-08 06:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -2.5066578014130263, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"416","presidential-election-winner-2024","2024-07-08 05:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -2.949576240765955, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"415","presidential-election-winner-2024","2024-07-08 04:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -3.6787679097134167, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"414","presidential-election-winner-2024","2024-07-08 03:00:02+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -5.2946513892933105, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","true","自动预标注：极端异常（|z|>=5），且本地未匹配公开事件窗口。人工复核结论：判定为 TRUE，建议优先开展链上资金流与地址关联核验。"
"413","presidential-election-winner-2024","2024-07-06 23:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.625, 'window': 30, 'z_score': 2.5746012173909225, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"412","presidential-election-winner-2024","2024-07-06 22:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.625, 'window': 30, 'z_score': 3.0487492181068623, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"411","presidential-election-winner-2024","2024-07-03 18:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': -2.6437875625812124, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"410","presidential-election-winner-2024","2024-07-02 12:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.67, 'window': 30, 'z_score': 1.9828950418189333, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"409","presidential-election-winner-2024","2024-07-02 11:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.665, 'window': 30, 'z_score': 1.882886684679888, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"408","presidential-election-winner-2024","2024-07-02 05:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.655, 'window': 30, 'z_score': 2.111099060473926, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"407","presidential-election-winner-2024","2024-07-02 04:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.655, 'window': 30, 'z_score': 2.3649222276559407, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"406","presidential-election-winner-2024","2024-07-02 03:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.655, 'window': 30, 'z_score': 2.711411880546972, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"405","presidential-election-winner-2024","2024-07-02 00:00:03+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.66, 'window': 30, 'z_score': 4.5430538134941, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：高异常区间（|z|在[4,5)），需人工复核后定性。人工复核结论：按保守策略判定为 FALSE（缺少链上资金流/地址关联佐证）。"
"404","presidential-election-winner-2024","2024-06-30 05:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.655, 'window': 30, 'z_score': 3.5847730621822387, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"403","presidential-election-winner-2024","2024-06-30 03:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -2.5066578014070937, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"402","presidential-election-winner-2024","2024-06-28 05:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.635, 'window': 30, 'z_score': 1.4186606986238988, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动预标注：疑似新闻驱动的重定价（处于[Biden debate collapse boosted Trump odds]事件前后12小时窗口）。人工复核结论：判定为 FALSE，暂无直接链上操纵证据。"
"401","presidential-election-winner-2024","2024-06-28 04:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.635, 'window': 30, 'z_score': 1.531920774887853, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动预标注：疑似新闻驱动的重定价（处于[Biden debate collapse boosted Trump odds]事件前后12小时窗口）。人工复核结论：判定为 FALSE，暂无直接链上操纵证据。"
"400","presidential-election-winner-2024","2024-06-28 03:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.665, 'window': 30, 'z_score': 3.1306005919006634, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动预标注：疑似新闻驱动的重定价（处于[Biden debate collapse boosted Trump odds]事件前后12小时窗口）。人工复核结论：判定为 FALSE，暂无直接链上操纵证据。"
"399","presidential-election-winner-2024","2024-06-28 02:00:02+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.685, 'window': 30, 'z_score': 5.231853870332248, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动预标注：疑似新闻驱动的重定价（处于[Biden debate collapse boosted Trump odds]事件前后12小时窗口）。人工复核结论：判定为 FALSE，暂无直接链上操纵证据。"
"398","presidential-election-winner-2024","2024-06-28 01:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': 3.6787679097130392, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动预标注：疑似新闻驱动的重定价（处于[Biden debate collapse boosted Trump odds]事件前后12小时窗口）。人工复核结论：判定为 FALSE，暂无直接链上操纵证据。"
"397","presidential-election-winner-2024","2024-06-28 00:00:03+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': 5.29465138929256, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动预标注：疑似新闻驱动的重定价（处于[Biden debate collapse boosted Trump odds]事件前后12小时窗口）。人工复核结论：判定为 FALSE，暂无直接链上操纵证据。"
"396","presidential-election-winner-2024","2024-06-25 18:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.595, 'window': 30, 'z_score': 2.1082733662739552, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"395","presidential-election-winner-2024","2024-06-25 17:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.595, 'window': 30, 'z_score': 2.288517737064397, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"394","presidential-election-winner-2024","2024-06-25 16:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.595, 'window': 30, 'z_score': 2.5300001780495216, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"393","presidential-election-winner-2024","2024-06-24 20:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.585, 'window': 30, 'z_score': 2.5066578014132848, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"392","presidential-election-winner-2024","2024-06-24 19:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.585, 'window': 30, 'z_score': 2.949576240766376, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"391","presidential-election-winner-2024","2024-06-24 18:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.585, 'window': 30, 'z_score': 3.6787679097143706, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"390","presidential-election-winner-2024","2024-06-24 17:00:02+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.585, 'window': 30, 'z_score': 5.294651389296381, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","true","自动预标注：极端异常（|z|>=5），且本地未匹配公开事件窗口。人工复核结论：判定为 TRUE，建议优先开展链上资金流与地址关联核验。"
"389","presidential-election-winner-2024","2024-06-23 03:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.204159457881678, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"388","presidential-election-winner-2024","2024-06-23 02:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.2921675470712135, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"387","presidential-election-winner-2024","2024-06-23 01:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.3904435743107075, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"386","presidential-election-winner-2024","2024-06-23 00:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.5018507101460379, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"385","presidential-election-winner-2024","2024-06-22 23:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.6304396135235477, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"384","presidential-election-winner-2024","2024-06-22 22:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.7821869924920786, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"383","presidential-election-winner-2024","2024-06-22 21:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.9663841605064243, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"382","presidential-election-winner-2024","2024-06-22 20:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 2.198484326386661, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"381","presidential-election-winner-2024","2024-06-22 19:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 2.5066578014134895, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"380","presidential-election-winner-2024","2024-06-22 18:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 2.9495762407666724, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"379","presidential-election-winner-2024","2024-06-22 17:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 3.6787679097148835, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"378","presidential-election-winner-2024","2024-06-22 16:00:02+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 5.294651389297687, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","true","自动预标注：极端异常（|z|>=5），且本地未匹配公开事件窗口。人工复核结论：判定为 TRUE，建议优先开展链上资金流与地址关联核验。"
"377","presidential-election-winner-2024","2024-06-14 09:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.506657801413455, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"376","presidential-election-winner-2024","2024-06-14 08:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.949576240766707, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"375","presidential-election-winner-2024","2024-06-14 07:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -3.6787679097149266, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"374","presidential-election-winner-2024","2024-06-14 06:00:03+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -5.2946513892976865, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","true","自动预标注：极端异常（|z|>=5），且本地未匹配公开事件窗口。人工复核结论：判定为 TRUE，建议优先开展链上资金流与地址关联核验。"
"373","presidential-election-winner-2024","2024-06-11 21:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.5066578014134873, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"372","presidential-election-winner-2024","2024-06-11 20:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.949576240766707, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"371","presidential-election-winner-2024","2024-06-11 19:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.949576240766707, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"370","presidential-election-winner-2024","2024-06-11 18:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.949576240766707, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"369","presidential-election-winner-2024","2024-06-11 02:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.2041594578817116, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"368","presidential-election-winner-2024","2024-06-11 01:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.2921675470711977, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"367","presidential-election-winner-2024","2024-06-11 00:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.390443574310686, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"366","presidential-election-winner-2024","2024-06-10 23:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.501850710146033, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"365","presidential-election-winner-2024","2024-06-10 22:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.6304396135235095, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"364","presidential-election-winner-2024","2024-06-10 21:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.782186992492056, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"363","presidential-election-winner-2024","2024-06-10 20:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.9663841605063608, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"362","presidential-election-winner-2024","2024-06-10 19:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 2.1984843263865455, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"361","presidential-election-winner-2024","2024-06-10 18:00:03+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 2.5066578014133643, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"360","presidential-election-winner-2024","2024-06-10 17:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 2.9495762407664734, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"359","presidential-election-winner-2024","2024-06-10 16:00:04+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 3.6787679097145047, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"358","presidential-election-winner-2024","2024-06-10 15:00:03+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 5.294651389296638, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","true","自动预标注：极端异常（|z|>=5），且本地未匹配公开事件窗口。人工复核结论：判定为 TRUE，建议优先开展链上资金流与地址关联核验。"
"357","presidential-election-winner-2024","2024-06-06 15:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': -2.506657801413303, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"356","presidential-election-winner-2024","2024-06-06 14:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': -2.94957624076644, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"355","presidential-election-winner-2024","2024-06-06 13:00:02+00:00","zscore_spike_manual","medium","{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': -3.678767909714464, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","false","自动分诊：中度异常区间（|z|在[2.5,4)），更可能由上下文或事件驱动。人工复核结论：判定为 FALSE（按正常波动/新闻重定价处理）。"
"354","presidential-election-winner-2024","2024-06-06 12:00:03+00:00","zscore_spike_manual","high","{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': -5.294651389296459, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}","true","自动预标注：极端异常（|z|>=5），且本地未匹配公开事件窗口。人工复核结论：判定为 TRUE，建议优先开展链上资金流与地址关联核验。"
