id,marketSlug,detectedAt,eventType,severity,detail,is_true_positive,verification_notes
434,presidential-election-winner-2024,2024-07-14 08:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.695, 'window': 30, 'z_score': 1.4806572005828393, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
433,presidential-election-winner-2024,2024-07-14 07:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.695, 'window': 30, 'z_score': 1.605748593009161, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
432,presidential-election-winner-2024,2024-07-14 06:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.7, 'window': 30, 'z_score': 1.8695699778483232, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
431,presidential-election-winner-2024,2024-07-14 05:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.675, 'window': 30, 'z_score': 1.4537923574209604, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
430,presidential-election-winner-2024,2024-07-14 04:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.705, 'window': 30, 'z_score': 2.346262129152753, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
429,presidential-election-winner-2024,2024-07-14 03:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.7, 'window': 30, 'z_score': 2.5703170227920227, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
428,presidential-election-winner-2024,2024-07-14 02:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.695, 'window': 30, 'z_score': 2.883408344717268, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
427,presidential-election-winner-2024,2024-07-14 01:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.695, 'window': 30, 'z_score': 3.5609953749106737, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
426,presidential-election-winner-2024,2024-07-14 00:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.675, 'window': 30, 'z_score': 3.932185818099391, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
425,presidential-election-winner-2024,2024-07-13 23:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.665, 'window': 30, 'z_score': 5.294651389218576, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
424,presidential-election-winner-2024,2024-07-12 08:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.595, 'window': 30, 'z_score': -2.552136051805591, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
423,presidential-election-winner-2024,2024-07-11 04:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -2.5066578014128877, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
422,presidential-election-winner-2024,2024-07-11 03:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -2.9495762407657464, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
421,presidential-election-winner-2024,2024-07-11 02:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -3.67876790971304, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
420,presidential-election-winner-2024,2024-07-11 01:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -5.294651389292262, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
419,presidential-election-winner-2024,2024-07-08 11:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': -2.656051567476952, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
418,presidential-election-winner-2024,2024-07-08 10:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': -3.1776705873140614, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
417,presidential-election-winner-2024,2024-07-08 06:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -2.5066578014130263, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
416,presidential-election-winner-2024,2024-07-08 05:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -2.949576240765955, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
415,presidential-election-winner-2024,2024-07-08 04:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -3.6787679097134167, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
414,presidential-election-winner-2024,2024-07-08 03:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -5.2946513892933105, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
413,presidential-election-winner-2024,2024-07-06 23:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.625, 'window': 30, 'z_score': 2.5746012173909225, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
412,presidential-election-winner-2024,2024-07-06 22:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.625, 'window': 30, 'z_score': 3.0487492181068623, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
411,presidential-election-winner-2024,2024-07-03 18:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': -2.6437875625812124, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
410,presidential-election-winner-2024,2024-07-02 12:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.67, 'window': 30, 'z_score': 1.9828950418189333, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
409,presidential-election-winner-2024,2024-07-02 11:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.665, 'window': 30, 'z_score': 1.882886684679888, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
408,presidential-election-winner-2024,2024-07-02 05:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.655, 'window': 30, 'z_score': 2.111099060473926, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
407,presidential-election-winner-2024,2024-07-02 04:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.655, 'window': 30, 'z_score': 2.3649222276559407, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
406,presidential-election-winner-2024,2024-07-02 03:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.655, 'window': 30, 'z_score': 2.711411880546972, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
405,presidential-election-winner-2024,2024-07-02 00:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.66, 'window': 30, 'z_score': 4.5430538134941, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
404,presidential-election-winner-2024,2024-06-30 05:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.655, 'window': 30, 'z_score': 3.5847730621822387, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
403,presidential-election-winner-2024,2024-06-30 03:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.615, 'window': 30, 'z_score': -2.5066578014070937, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
402,presidential-election-winner-2024,2024-06-28 05:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.635, 'window': 30, 'z_score': 1.4186606986238988, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
401,presidential-election-winner-2024,2024-06-28 04:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.635, 'window': 30, 'z_score': 1.531920774887853, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
400,presidential-election-winner-2024,2024-06-28 03:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.665, 'window': 30, 'z_score': 3.1306005919006634, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
399,presidential-election-winner-2024,2024-06-28 02:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.685, 'window': 30, 'z_score': 5.231853870332248, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
398,presidential-election-winner-2024,2024-06-28 01:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': 3.6787679097130392, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
397,presidential-election-winner-2024,2024-06-28 00:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.605, 'window': 30, 'z_score': 5.29465138929256, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
396,presidential-election-winner-2024,2024-06-25 18:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.595, 'window': 30, 'z_score': 2.1082733662739552, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
395,presidential-election-winner-2024,2024-06-25 17:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.595, 'window': 30, 'z_score': 2.288517737064397, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
394,presidential-election-winner-2024,2024-06-25 16:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.595, 'window': 30, 'z_score': 2.5300001780495216, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
393,presidential-election-winner-2024,2024-06-24 20:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.585, 'window': 30, 'z_score': 2.5066578014132848, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
392,presidential-election-winner-2024,2024-06-24 19:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.585, 'window': 30, 'z_score': 2.949576240766376, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
391,presidential-election-winner-2024,2024-06-24 18:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.585, 'window': 30, 'z_score': 3.6787679097143706, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
390,presidential-election-winner-2024,2024-06-24 17:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.585, 'window': 30, 'z_score': 5.294651389296381, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
389,presidential-election-winner-2024,2024-06-23 03:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.204159457881678, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
388,presidential-election-winner-2024,2024-06-23 02:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.2921675470712135, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
387,presidential-election-winner-2024,2024-06-23 01:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.3904435743107075, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
386,presidential-election-winner-2024,2024-06-23 00:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.5018507101460379, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
385,presidential-election-winner-2024,2024-06-22 23:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.6304396135235477, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
384,presidential-election-winner-2024,2024-06-22 22:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.7821869924920786, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
383,presidential-election-winner-2024,2024-06-22 21:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 1.9663841605064243, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
382,presidential-election-winner-2024,2024-06-22 20:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 2.198484326386661, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
381,presidential-election-winner-2024,2024-06-22 19:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 2.5066578014134895, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
380,presidential-election-winner-2024,2024-06-22 18:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 2.9495762407666724, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
379,presidential-election-winner-2024,2024-06-22 17:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 3.6787679097148835, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
378,presidential-election-winner-2024,2024-06-22 16:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.575, 'window': 30, 'z_score': 5.294651389297687, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
377,presidential-election-winner-2024,2024-06-14 09:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.506657801413455, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
376,presidential-election-winner-2024,2024-06-14 08:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.949576240766707, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
375,presidential-election-winner-2024,2024-06-14 07:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -3.6787679097149266, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
374,presidential-election-winner-2024,2024-06-14 06:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -5.2946513892976865, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
373,presidential-election-winner-2024,2024-06-11 21:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.5066578014134873, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
372,presidential-election-winner-2024,2024-06-11 20:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.949576240766707, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
371,presidential-election-winner-2024,2024-06-11 19:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.949576240766707, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
370,presidential-election-winner-2024,2024-06-11 18:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': -2.949576240766707, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
369,presidential-election-winner-2024,2024-06-11 02:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.2041594578817116, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
368,presidential-election-winner-2024,2024-06-11 01:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.2921675470711977, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
367,presidential-election-winner-2024,2024-06-11 00:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.390443574310686, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
366,presidential-election-winner-2024,2024-06-10 23:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.501850710146033, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
365,presidential-election-winner-2024,2024-06-10 22:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.6304396135235095, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
364,presidential-election-winner-2024,2024-06-10 21:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.782186992492056, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
363,presidential-election-winner-2024,2024-06-10 20:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 1.9663841605063608, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
362,presidential-election-winner-2024,2024-06-10 19:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 2.1984843263865455, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
361,presidential-election-winner-2024,2024-06-10 18:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 2.5066578014133643, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
360,presidential-election-winner-2024,2024-06-10 17:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 2.9495762407664734, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
359,presidential-election-winner-2024,2024-06-10 16:00:04+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 3.6787679097145047, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
358,presidential-election-winner-2024,2024-06-10 15:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.565, 'window': 30, 'z_score': 5.294651389296638, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
357,presidential-election-winner-2024,2024-06-06 15:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': -2.506657801413303, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
356,presidential-election-winner-2024,2024-06-06 14:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': -2.94957624076644, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
355,presidential-election-winner-2024,2024-06-06 13:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': -3.678767909714464, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
354,presidential-election-winner-2024,2024-06-06 12:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': -5.294651389296459, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
353,presidential-election-winner-2024,2024-06-04 14:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 1.3651000325475544, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
352,presidential-election-winner-2024,2024-06-04 13:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 1.4729273263707527, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
351,presidential-election-winner-2024,2024-06-04 12:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 1.5967900515900975, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
350,presidential-election-winner-2024,2024-06-04 11:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 1.742091765933757, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
349,presidential-election-winner-2024,2024-06-04 10:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 1.917114991594893, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
348,presidential-election-winner-2024,2024-06-04 09:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 2.135381915878564, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
347,presidential-election-winner-2024,2024-06-04 08:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 2.4209170082534235, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
346,presidential-election-winner-2024,2024-06-04 07:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 2.8218703197846446, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
345,presidential-election-winner-2024,2024-06-04 06:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 3.4547610843154946, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
344,presidential-election-winner-2024,2024-06-04 05:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.555, 'window': 30, 'z_score': 4.719583465226451, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
343,presidential-election-winner-2024,2024-06-04 04:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': 5.294651389293028, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
342,presidential-election-winner-2024,2024-05-31 08:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.3537097622765515, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
341,presidential-election-winner-2024,2024-05-31 07:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.4599896376417214, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
340,presidential-election-winner-2024,2024-05-31 06:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.5818174747948852, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
339,presidential-election-winner-2024,2024-05-31 03:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.9223878956239142, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
338,presidential-election-winner-2024,2024-05-31 02:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -2.998944962162977, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
337,presidential-election-winner-2024,2024-05-31 01:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -2.7308082239217235, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
